predictor,bucket_id,bin_label,edge,n_events,alert_rate,target_alert_rate,relative_error_pct,point_idx,mapping_new_fit_month,eval_month,seed
custom,0,>= 0.2,0.2,127691,0.7483769412096389,0.7,6.910991601376998,1,3,4,2
custom,1,>= 0.5,0.5,127691,0.41626269666617066,0.35,18.93219904747734,1,3,4,2
custom,2,>= 0.6,0.6,127691,0.13675983428745958,0.1,36.759834287459576,1,3,4,2
custom,3,>= 0.8,0.8,127691,0.06972300318738205,0.05,39.44600637476409,1,3,4,2
default,0,>= 0.2,0.2,127691,0.7313749598640468,0.7,4.482137123435259,1,3,4,2
default,1,>= 0.5,0.5,127691,0.4129108551111668,0.35,17.974530031761958,1,3,4,2
default,2,>= 0.6,0.6,127691,0.14347134880296966,0.1,43.47134880296966,1,3,4,2
default,3,>= 0.8,0.8,127691,0.07551041185361537,0.05,51.02082370723073,1,3,4,2
raw,0,>= 0.2,0.2,127691,0.006758502948524172,0.7,-99.03449957878226,1,3,4,2
raw,1,>= 0.5,0.5,127691,0.0007283207117181321,0.35,-99.79190836808053,1,3,4,2
raw,2,>= 0.6,0.6,127691,0.0003445818421032023,0.1,-99.6554181578968,1,3,4,2
raw,3,>= 0.8,0.8,127691,2.3494216507036517e-05,0.05,-99.95301156698594,1,3,4,2
p1,0,>= 0.2,0.2,119324,0.724196305856324,0.7,3.456615122332006,2,4,5,2
p1,1,>= 0.5,0.5,119324,0.37937045355502663,0.35,8.391558158579045,2,4,5,2
p1,2,>= 0.6,0.6,119324,0.11599510576246187,0.1,15.995105762461867,2,4,5,2
p1,3,>= 0.8,0.8,119324,0.05831182327109383,0.05,16.623646542187647,2,4,5,2
p1_5,0,>= 0.2,0.2,119324,0.2768931648285341,0.7,-60.4438335959237,2,4,5,2
p1_5,1,>= 0.5,0.5,119324,0.1500201133049512,0.35,-57.13711048429965,2,4,5,2
p1_5,2,>= 0.6,0.6,119324,0.060968455633401496,0.1,-39.03154436659851,2,4,5,2
p1_5,3,>= 0.8,0.8,119324,0.03935503335456404,0.05,-21.28993329087192,2,4,5,2
p2,0,>= 0.2,0.2,119324,0.6809107974925414,0.7,-2.727028929636943,2,4,5,2
p2,1,>= 0.5,0.5,119324,0.29895075592504444,0.35,-14.585498307130154,2,4,5,2
p2,2,>= 0.6,0.6,119324,0.06567832120948007,0.1,-34.32167879051993,2,4,5,2
p2,3,>= 0.8,0.8,119324,0.030287285039053334,0.05,-39.42542992189333,2,4,5,2
custom,0,>= 0.2,0.2,119324,0.7219335590493111,0.7,3.1333655784730228,2,4,5,2
custom,1,>= 0.5,0.5,119324,0.35142972076028295,0.35,0.40849164579513453,2,4,5,2
custom,2,>= 0.6,0.6,119324,0.08677214977707753,0.1,-13.227850222922472,2,4,5,2
custom,3,>= 0.8,0.8,119324,0.040980858838121415,0.05,-18.038282323757176,2,4,5,2
default,0,>= 0.2,0.2,119324,0.7147933357916262,0.7,2.113333684518033,2,4,5,2
default,1,>= 0.5,0.5,119324,0.3648302101840367,0.35,4.237202909724783,2,4,5,2
default,2,>= 0.6,0.6,119324,0.1007760383493681,0.1,0.7760383493680967,2,4,5,2
default,3,>= 0.8,0.8,119324,0.04857363145720894,0.05,-2.8527370855821186,2,4,5,2
raw,0,>= 0.2,0.2,119324,0.003377359123059904,0.7,-99.51752012527716,2,4,5,2
raw,1,>= 0.5,0.5,119324,0.00039388555529482755,0.35,-99.88746126991576,2,4,5,2
raw,2,>= 0.6,0.6,119324,0.0001759914183232208,0.1,-99.82400858167678,2,4,5,2
raw,3,>= 0.8,0.8,119324,2.5141631189031545e-05,0.05,-99.94971673762194,2,4,5,2
p1,0,>= 0.2,0.2,108168,0.7466718437985356,0.7,6.66740625693366,3,5,6,2
p1,1,>= 0.5,0.5,108168,0.4168700539900895,0.35,19.105729711454142,3,5,6,2
p1,2,>= 0.6,0.6,108168,0.14104910879372828,0.1,41.04910879372828,3,5,6,2
p1,3,>= 0.8,0.8,108168,0.07375563937578582,0.05,47.51127875157163,3,5,6,2
p1_5,0,>= 0.2,0.2,108168,0.29951556837512017,0.7,-57.21206166069711,3,5,6,2
p1_5,1,>= 0.5,0.5,108168,0.17225981806079432,0.35,-50.78290912548733,3,5,6,2
p1_5,2,>= 0.6,0.6,108168,0.07374639449744841,0.1,-26.253605502551597,3,5,6,2
p1_5,3,>= 0.8,0.8,108168,0.04836920346128245,0.05,-3.261593077435107,3,5,6,2
p2,0,>= 0.2,0.2,108168,0.7073163967162193,0.7,1.0451995308884727,3,5,6,2
p2,1,>= 0.5,0.5,108168,0.3708490496265069,0.35,5.956871321859118,3,5,6,2
p2,2,>= 0.6,0.6,108168,0.11768730123511574,0.1,17.687301235115736,3,5,6,2
p2,3,>= 0.8,0.8,108168,0.061607869240440795,0.05,23.215738480881583,3,5,6,2
custom,0,>= 0.2,0.2,108168,0.7242807484653502,0.7,3.468678352192889,3,5,6,2
custom,1,>= 0.5,0.5,108168,0.3718105169735966,0.35,6.231576278170472,3,5,6,2
custom,2,>= 0.6,0.6,108168,0.1052436949929739,0.1,5.243694992973891,3,5,6,2
custom,3,>= 0.8,0.8,108168,0.051697359662746835,0.05,3.3947193254936643,3,5,6,2
default,0,>= 0.2,0.2,108168,0.72125767324902,0.7,3.036810464145723,3,5,6,2
default,1,>= 0.5,0.5,108168,0.3850584276310924,0.35,10.016693608883545,3,5,6,2
default,2,>= 0.6,0.6,108168,0.11855631979883145,0.1,18.556319798831446,3,5,6,2
default,3,>= 0.8,0.8,108168,0.059703424302936174,0.05,19.406848605872344,3,5,6,2
raw,0,>= 0.2,0.2,108168,0.005093927963907995,0.7,-99.27229600515601,3,5,6,2
raw,1,>= 0.5,0.5,108168,0.000582427335256268,0.35,-99.83359218992678,3,5,6,2
raw,2,>= 0.6,0.6,108168,0.0003143258634716367,0.1,-99.68567413652836,3,5,6,2
raw,3,>= 0.8,0.8,108168,3.697951334960432e-05,0.05,-99.92604097330079,3,5,6,2
p1,0,>= 0.2,0.2,96842,0.7068730509489685,0.7,0.9818644212812153,4,6,7,2
p1,1,>= 0.5,0.5,96842,0.3928047747877987,0.35,12.229935653656772,4,6,7,2
p1,2,>= 0.6,0.6,96842,0.13277297040540262,0.1,32.77297040540261,4,6,7,2
p1,3,>= 0.8,0.8,96842,0.07078540302761199,0.05,41.57080605522398,4,6,7,2
p1_5,0,>= 0.2,0.2,96842,0.2750459511369034,0.7,-60.70772126615665,4,6,7,2
p1_5,1,>= 0.5,0.5,96842,0.15657462671155079,0.35,-55.26439236812835,4,6,7,2
p1_5,2,>= 0.6,0.6,96842,0.06695442060263108,0.1,-33.04557939736892,4,6,7,2
p1_5,3,>= 0.8,0.8,96842,0.043534829929162966,0.05,-12.930340141674074,4,6,7,2
p2,0,>= 0.2,0.2,96842,0.6670039858738976,0.7,-4.713716303728902,4,6,7,2
p2,1,>= 0.5,0.5,96842,0.32300035108733816,0.35,-7.714185403617664,4,6,7,2
p2,2,>= 0.6,0.6,96842,0.09045662006154355,0.1,-9.543379938456455,4,6,7,2
p2,3,>= 0.8,0.8,96842,0.04509407075442473,0.05,-9.811858491150543,4,6,7,2
custom,0,>= 0.2,0.2,96842,0.6890708576857149,0.7,-1.5613060448978717,4,6,7,2
custom,1,>= 0.5,0.5,96842,0.34042047871791165,0.35,-2.7370060805966667,4,6,7,2
custom,2,>= 0.6,0.6,96842,0.09495879886825964,0.1,-5.0412011317403636,4,6,7,2
custom,3,>= 0.8,0.8,96842,0.046353854732450794,0.05,-7.292290535098417,4,6,7,2
default,0,>= 0.2,0.2,96842,0.6893393362384089,0.7,-1.5229519659415753,4,6,7,2
default,1,>= 0.5,0.5,96842,0.3557857128105574,0.35,1.6530608030163996,4,6,7,2
default,2,>= 0.6,0.6,96842,0.10763924743396461,0.1,7.639247433964602,4,6,7,2
default,3,>= 0.8,0.8,96842,0.05373701493153797,0.05,7.474029863075938,4,6,7,2
raw,0,>= 0.2,0.2,96842,0.004574461493979885,0.7,-99.34650550086002,4,6,7,2
raw,1,>= 0.5,0.5,96842,0.0004233700254022015,0.35,-99.87903713559938,4,6,7,2
raw,2,>= 0.6,0.6,96842,0.00018586976724974702,0.1,-99.81413023275026,4,6,7,2
raw,3,>= 0.8,0.8,96842,1.03260981805415e-05,0.05,-99.97934780363893,4,6,7,2
